,index,Premise 1,Conclusion,Premise 1_f1
292,603,"When you cut prices, you lose much, if any, profit","When you market products with waning demand,you lose much, if any, profit",0.9536253809928894
293,605,In places where smoking is allowed,You should take away your children from places where smoking is allowed,0.928476631641388
294,606,Children who have experienced divorce might suffer from sleep deprivation,Children who have experienced divorce might have a higher perceptibility to sickness,0.9627177715301514
295,608,The parents who personally understand the importance of education promote college participation.,The parents who personally understand the importance of education can help children to enter college easier.,0.9577943682670592
296,610,Electrical power is the main reason of electrical power.,the entire vertical farming is extremely dependent on electrical power.,0.895601212978363
297,611,"in coasts with cliffs and short shore faces, there is little energy dispelled","in coasts with cliffs and short shore faces,the wave energy breaking against the cliffs is gigantic, and air and water are compressed into cracks in the rock, forcing the rock apart, breaking it down",0.9268762469291688
298,612,"If the grass in the jungle become more, foxes will breed more.","If the grass in the jungle become more, the fox's amount will be larger in amount too.",0.9125407338142396
299,614,Sharon is the legal mother of the child.,Sharon is the legal mother of the child.,0.9121003746986388
300,617,Hiring professional employees who dress in appropriate attire for the business environment fosters employee confidence,Hiring professional employees who dress in appropriate attire for the business environment fosters trust and credibility,0.9396129846572876
301,622,Installing windmills in the sea can easily be done,Installing windmills in the sea can turn out to be costly,0.9566466808319092
302,623,It's possible to get a better governance over your income through financial planning,It's possible to understand how much money you'll need for tax payments through financial planning,0.9392907023429872
303,624,"In fact, a diet that includes whole grains is associated with numerous positive outcomes.","In fact, a diet that includes things which contain gluten associated with numerous positive outcomes.",0.987432062625885
304,625,loss of local economies will devastate.,"If everyone started doing all their shopping online,  local economies will devastate",0.9399260878562928
305,627,"When businesses impose higher transaction costs, they get hurt","When trust is reduced, businesses get hurt ",0.8897745013237
306,629,Taking seeds down into their tunnel helps to grow new plants.,Ants help to grow new plants.,0.9057597517967224
307,630,Pregnant women with eating disorders have shown to have a greater chance of having a miscarriage.,Pregnant women with a genetic predisposition  have shown to have a greater chance of having a miscarriage,0.939895510673523
308,632,Chris rock makes a lot of laughter triggers,Chris rock makes good stand-up jokes,0.8678584694862366
309,635,the focus on creating livestock breeds and crossbreeds has resulted in a notable reduction in genetic variety and supplies among farm animals,the focus on creating livestock breeds and crossbreeds has led to to a corresponding decrease in disease resistance and local adaptations previously found among traditional breeds,0.9629759788513184
310,641,The changing water levels in reservoirs release greenhouse gases,The changing water levels in reservoirs are known to have a role in global warming,0.9744936227798462
311,643,Some athletes withstood more difficulties than others to achieve their goals.,Ilyas Abbadi withstood more difficulties than others to achieve their goals.,0.9199625849723816
312,646,Increase in the knowledge that is out there about space increases the knowledge about outer space.,Increase in the knowledge that is out there about space gives us insight into the beginnings of our universe.,0.9463289976119996
313,647,The observation of animals competition encountered difficulties.,Investigating of animals competition encountered difficulties.,0.9186790585517884
314,651,Cardiovascular health is linked to brain health,Added pounds negatively affect brain health,0.945200502872467
315,652,The Axis forces formed the Axis forces Alliance.,The heavy resistance of England and other major European countries formed the Axis forces Alliance.,0.9257264137268066
316,654,French fries are known to contain more calories (food) than body actually needs.,French fries results in storing excessive energy and gaining weight.,0.9216358065605164
317,656,our mother made pancakes for my brother's birthday,our mother made pancakes yesterday,0.9459059238433838
318,658,"When the blood in the body has to pump blood harder than usual, the person suffer from symptoms like fatigue, migraines, and eventually heart failure.","Hypertension, or high blood pressure, is when the person suffer from symptoms like fatigue, migraines, and eventually heart failure.",0.9814376831054688
319,659,Social media gives children the opportunity to look at problems from different angles,Social media gives children the opportunity to fasten the problem solving process,0.94941908121109
320,661,Adrenaline increases heart rate.,Adrenaline leads to a surge in energy or shaking limbs.,0.985109269618988
321,664,comodification creates jobs for local craftsmen. ,comodification is a way of curing poverty for local craftsmen. ,0.9175434708595276
322,667,"when a building is being renovated, it is a cost-effective building component",copper is a cost-effective building component,0.8996407389640808
323,668,Children become more attached to their parents if they play with them,Children tend to trust more to their parents if they play with them,0.9215261936187744
324,669,Expanding bones and muscles can have bad effects on developing bodies in long-term. , backpacks can have bad  effects on developing bodies in long-term.,0.957768440246582
325,673,Increased acids in your mouth can break down tooth enamel,Carbs and sugar in fast food and processed food can break down tooth enamel,0.9745123386383056
326,674,"If capital is fixed, workers tend to stay employed","If capital is fixed, production could increase but more and more slowly",0.9119995832443236
327,675,"Coating your hair in oil after you wash it, reduces the amount of friction caused by styling.","Coating your hair in oil after you wash it, make hairs softer and smoother.",0.9723913073539734
328,676,Low levels of inflammation are risk factors for heart disease.,Selenium may lower risk factors for heart disease.,0.9516327381134032
329,679,Most small companies lose new customers in adverse economic situations,Most small companies lose new customers in adverse economic situations,0.9398046135902404
330,680,"Africa and Asia are the countries where polluting fuels and technologies are used every day particulary at home for cooking, heating and lightings.","Household air pollution kills 4 milion people a year and tends to affect where polluting fuels and technologies are used every day particulary at home for cooking, heating and lightings.",0.9800810813903807
331,681,Green tea is known to contain large amount of antioxidants.,"Drinking green tea helps to reduce the risk of many diseases, including heart disease and certain cancers.",0.9378972053527832
332,683,Technology allows for the creation of natural habitats,Technology is essential for ecological balance,0.9317365884780884
333,685,Overusing Vitamin C would certainly lead to giving the diarrhoea.,very large amount of brussels sprouts would certainly lead to giving the diarrhoea.,0.9495818018913268
334,686,New scientific investigations on waterpower led engineers to invent more efficient pump systems.,Researchers led engineers to invent more efficient pump systems.,0.9595740437507628
335,689,Evaporation absorbs heat energy. ,Evaporation cools down the surroundings.,0.9763035774230956
336,690,repeated heavy consumption of alcohol increases the GABAA receptors,repeated heavy consumption of alcohol brings about tolerance and physical dependence,0.9340354204177856
337,691,It might be of importance to parents traveling with their babies to provide for them,It might be of importance to parents traveling with their babies to travel by trains,0.9259908199310304
338,695,the stresses put on the rock by repeated expansions and contractions induces fracturing,the stresses put on the rock by repeated expansions and contractions induces fracturing No conclusionllel to the original surface,0.9212064146995544
339,698,Most parents want their babies to be happy more than anything else.,Parents go to great lengths to make their babies happy and most parents want their babies to be happy more than anything else.,0.968162477016449
340,699,Improved communication among different countries allows for a better understanding and a broader vision. ,internet allows for a better understanding and a broader vision.,0.9536130428314208
341,701,"Guides who have a good knowledge of the area's history, culture and traditions","Tour guides normally have a good knowledge of the area's history, culture and traditions",0.9202945232391356
342,702,Teachers have endless possibilities in front of them for creating teachable moments,Teachers have endless possibilities in front of them for creating teachable moments,0.9527565240859984
343,703,Taking a commonly prescribed dementia drug does not meet the criteria developed by the Alzheimer’s Association and nuclear medicine experts.,Her mother already has an Alzheimer’s diagnosis and she doesn’t meet the criteria developed by the Alzheimer’s Association and nuclear medicine experts.,0.9646628499031068
344,705,Negative views of the future of illness may do the sort of behaviours that healthcare professionals recommend for managing the illness. ,"When pessimists become chronically ill,they may do  the sort of behaviours that healthcare professionals recommend for managing the illness. ",0.9278199672698976
345,709,agreeable people are the ones we look up to.,agreeable people are the ones we look up to.,0.9574121832847596
346,710,the fluid slurry is easily poured and molded into shape,the mixture of aggregate with dry Portland cement and water is easily poured and molded into shape,0.94788920879364
347,711,the woman has been emotionally vulnerable,the woman has seen her partner having an affair,0.910965621471405
348,712,Cleaning the dryer's lint can prevent fires,Every year deaths can be prevented by cleaning the dryer's lint,0.966263711452484
349,713,Paradox Development studio is located in Stockholm,No conclusiondox Development studio is looking for skilled blokes,0.9551185369491576
350,715,Hush murdered Dr. Thomas Elliot.,Riddler murdered Dr. Thomas Elliot,0.9546218514442444
351,716,Burning of fossil fuels releases CO2.,Burning of fossil fuels makes the world warmer.,0.9727146029472352
352,719,Eating too much salt can damage the arteries leading to the brain.,Eating too much salt may cause a slight reduction in the amount of blood reaching the brain.,0.9894698858261108
353,721,Leadership companies do not need to spend money for advertising,Innovation companies do not need to spend money for advertising,0.9216917753219604
354,722,Eggs ameliorate the vitamin A.,Eggs ameliorate the vision in dim light.,0.928516149520874
355,723,Children become addicted to smoking when they are young,If there are cigarettes at home children are more likely to become addicted to smoking,0.9088032245635986
356,724,No conclusiondox Development studio is a studio that develops strategy games,No conclusiondox Development studio is a studio that helps  developing logical thinking in children,0.9142420291900636
357,726,Roma made No conclusioneversible damages on Coliseum.,Nero made No conclusioneversible damages on Coliseum.,0.8767063617706299
358,727,Imports and export trade provides the major portion of Iran’s economy.,Bandar Abbas provides the major portion of Iran’s economy.,0.9496010541915894
359,728,"Olive oil, avocados and certain nuts are monounsaturated oils and saturated oils.","The review did state that oils extraction of olive oil, avocados and certain nuts may penetrate the hair shaft more fully than polyunsaturated oils.",0.9423836469650269
360,729,Ketosis produces chemicals that give off an unpleasant fruity smell.,"n an older registry, 40 percent of participants reported bad breath because your body goes into a metabolic state that produces chemicals that give off an unpleasant fruity smell.",0.9999998807907104
361,730,Cognitive activation of the brain protects the Dementia.,Doing puzzles and playing games such as chess have also been found to be helpful with protecting of Dementia,0.948775351047516
362,734,"Increased androgen secretion, oil production and inflammation play a role in acne development.",Sugary foods play a role in acne development.,0.9633773565292358
363,737,Your memory is very important for your memory,exercise is quite beneficial for your memory,0.8941370844841003
364,738,People with better health tend to live longer,People with more social support tend to live longer,0.9562469720840454
365,739,The engine will lose power harder under acceleration when the filter is nearly clogged up,The engine will lose power harder under acceleration when the amount of fuel getting through the filter is limited,0.965874433517456
366,740,"those who are most interested in fishing,must often pursue fish far from the land under adverse conditions","Those who capture fish for commercial purposes,must often pursue fish far from the land under adverse conditions",0.9448970556259156
367,741,backpacks with wide straps adjust the pressure of a bag.,backpacks with wide straps can stop backpack-related injuries.,0.9340814352035522
368,743,shift work favors shifting eating patterns. ,shift work favors alteration in insulin sensitivity,0.9282490611076356
369,745,"Glucose syrup is a substance primarily used in commercial food production as a sweetener, thickener, and moisture-retaining agent.","A substance primarily used in commercial food production as a sweetener, thickener, and moisture-retaining agent is distinct from glucose.",1.0
370,748,Vladimir Lenin introduced the New Economic Policy.,Vladimir Lenin encouraged economic growth through the market-oriented.,0.9834405779838562
371,750,Parents who decide to homeschool their children are likely to struggle with homework,Parents who decide to homeschool their children will set themselves up for burnout,0.946247935295105
372,751,People who are shy tend to become outgoing individuals,Sharing personal experiences with your children can help them become outgoing individuals,0.9110687375068665
373,754,Dryness on the lips can provide an insight into lack of moisture in the body.,Dryness on the lips can provide an insight into overtaking low amount of water during days.,0.9853382110595704
374,756,Hercules was born to mortal and immortal parents,Hercules was a demi-God,0.9153695106506348
375,759,"Naval architecture is the engineering discipline dealing with the engineering design process, shipbuilding, maintenance, and operation of marine vessels and structures","the engineering discipline dealing with the engineering design process, shipbuilding, maintenance, and operation of marine vessels and structures,involves basic and applied research, design, development, design evaluation and calculations during all stages of the life of a marine vehicle",0.9762904047966005
376,760,People eat more calories than necessary before their next meal.,"By eating fastfoods, person eat more calories than necessary.",0.9486179947853088
377,761,People who have powerful teeth are hated and feared.,Sharks are hated and feared.,0.9073873162269592
378,765,Bugs can consume a wide variety of seeds found throughout its natural range.,Rose-Breasted Grosbeak can consume a wide variety of seeds found throughout its natural range.,0.9178939461708068
379,766,Depression is associated with a pervasive sense of despair,Severe depression is usually accompanied with suicide,0.8819115161895752
380,768,Uncertainly is very important to understand.,Uncertainly is very important to understand.,0.9014834761619568
381,770,reading books makes people more knowledgeable.,reading books help society to progress significantly.,0.9526463747024536
382,771,DNA is the main reason for the genetic instructions.,DNA makes each species unique.,0.875234842300415
383,772,"if you have type 2 diabetes and its complications, you have blindness.",resistance to insulin puts you at higher risk of blindness.,0.908141314983368
384,774,Having an unbiased view leads to better decision making.,Criticizing leads to better decision making.,0.9603518843650818
385,775,Whole eggs are an excellent source of choline.,Whole eggs are an excellent source of an incredibly important substanc.,1.0
386,776,Spending so much time on social media leads to irregular sleep pattern.,Spending so much time on social media leads to reducing the productivity.,0.9999998807907104
387,777,Intensive farming is practiced mainly in developed countries,"cultivation to maximise profit, with a low fallow ratio and a high use of inputs is practiced mainly in developed countries",0.9835457801818848
388,779,Contamination of concrete and FRP laminates exposes the surface of concrete to environmental damages.,Presence of moisture exposes the surface of concrete to environmental damages.,0.9685086011886596
389,781,"The jackfruit bears fruits on its trunk as well as its main branches, and they are attached to the tree by a short stem.",The jackfruit is classified as cauliflorous.,1.0
390,783,Energy production ensures America's security and prosperity,The energy policy of the United States  ensures America's security and prosperity,0.9393584728240968
391,784,Taking iron enhances its absorption.,Taking iron  with orange juice enhances its absorption.,0.9065563082695008
392,785,Small creatures like bacteria just can't eat plastics up or break plastics up.,Small creatures like bacteria just can't eat plastics up or break plastics up.,0.9061439037322998
393,788,Production of AGEs may cause the skin to age prematurely.,Consuming a diet high in refined carbs and sugar may cause the skin to age prematurely.,1.0
394,792,a single measure could solve the access limitations to creative goods and services,a general plan could solve the access limitations to creative goods and services,0.859285831451416
395,793,"when you eat meat,your body becomes resistant to antibiotics","when you eat non-organic food sources ,your body becomes resistant to antibiotics",0.9606509804725648
396,794,Longitudinal steel reinforcements are used to extend the span of a building.,Longitudinal steel reinforcements improves the total flexibility of structures exposed to seismic loads.,0.9292367696762084
397,797,Clear out our anxieties and concerns can boost work performance. ,Having hobbies outside of work is a great way to  boost work performance.,0.9269302487373352
398,799,"Foods containing hidden sugars increases the risk of obesity, diabetes, and heart disease","When you buy food prepared by someone else it may increases the risk of obesity, diabetes, and heart disease",0.9596558213233948
399,800,"Wheat bran, vegetables like green beans and dark leafy greens, root vegetables like carrots, beets, and radish, fruit skins and intact whole grains.","For being in shape it is recommend that you should eat wheat bran, vegetables like green beans and dark leafy greens, root vegetables like carrots, beets, and radish, fruit skins and intact whole grains.",0.974956512451172
400,801,problems in normal thinking abilities can lead to  feeling sad.  ,problems in normal thinking abilities can lead to  be alone.,0.9322226047515868
401,804,"disorders in the nervous system can bring about symptoms that include anxiety, life-threatening seizures, delirium tremens, hallucinations, shakes and possible heart failure","if alcohol consumption is stopped too abruptly,it  can bring about symptoms that include anxiety, life-threatening seizures, delirium tremens, hallucinations, shakes and possible heart failure",0.9533900618553162
402,805,Group stage of Champions League did not qualify for knockout stages.,Inter Milan did not qualify for knockout stages.,0.916403830051422
403,806,Red hair has MC1R gene.,The risk of cancer in people who have red hair is much more than others.,0.96795392036438
404,810,"When a massive star runs out of fuel, it drops the pressure inside it.","When a massive star runs out of fuel, it results in a supernova.",0.96429044008255
405,811,Confidence will keep customers coming back to you,Professionalism will keep customers coming back to you,0.920482337474823
406,815,"Burning high levels of coal in closed areas, can lead to health complaints such as headaches.","burning high levels of coal in closed areas, can lead to health complaints such as headaches.",0.9617968797683716
407,818,Sleep disorder changes the nature of nap and resting.,Sleep disorder alters   the breathing pattern,0.9667185544967652
408,822,cancer is the abnormal cell growth with the potential to invade or spread to other parts of the body,"Possible signs and symptoms of the abnormal cell growth with the potential to invade or spread to other parts of the body include a lump, abnormal bleeding, prolonged cough, unexplained weight loss, and a change in bowel movements",0.9586139917373656
409,824,Monar Jonban is a historic monument.,Monar Jonban is a historic monument which attracts engineers and tourists to Isfahan.,0.9437734484672546
410,830,High levels of security can restrict freedom of movement of local citizens during games,Major sporting events can restrict freedom of movement of local citizens during games,0.947636604309082
411,831,"Cut parts of his ear resulted in a quarrel with his closest friend, Paul Gauguin.","Vincent van Gogh ended up in mental asylum after a quarrel with his closest friend, Paul Gauguin.",0.9188758730888368
412,832,Consuming alcohol has been shown to release Dopamine,Consuming alcohol is associated with pleasure ,0.9303381443023682
413,835,maybe our school bus stopped running when it stopped running,maybe our school bus ran out of gas,0.9392600059509276
414,836,Google CEO is a man with an iPhone,people was laughing at the congress man,0.8880199193954468
415,837,The oceans are warming every year., As a result of the accumulation of GHGs the oceans are warming every year.,0.8868957757949829
416,838,"a change in marrying patterns,provides the capacity to collect cash in the early years","A change in marrying patterns,encouraged economic development",0.9014906883239746
417,841,"In the center of galaxy, there is such a strong gravitational field.","In the center of galaxy, the stars are acutally moving.",1.0000001192092896
418,845,"If you’re looking to maintain bone health as you venture into menopause, you should increase your intake of flavonoids.","If you’re looking to maintain bone health as you venture into menopause, you’ll need to have an apple per day.",0.9930586814880372
419,846,Owning only one pet is considered animal cruelty and is even illegal in Switzerland.,To own only one guinea pig or parrot is considered animal cruelty and is even illegal in Switzerland. ,0.9053346514701844
420,851,Teachers have a very good understanding of students.,Teachers assess the students’ behavior and interaction.,0.922008752822876
421,852,"Jet is a compact form of lignite,that is sometimes polished and has long been used as an ornamental stone","Jet is a compact form of ,the dirtiest coal used as fuel for electric power generation,that is sometimes polished and has long been used as an ornamental stone",0.984779179096222
422,855,Failure of Operation Veronica followed by spread of viruses all over the city.,"Code Veronica was failed, which followed by spread of viruses all over the city.",0.9265286326408386
423,856,Smoking can make the throat grow weak,Smoking can make acid from the stomach to travel in the wrong direction back up your gullet,0.91795152425766
424,857,Access to mental health providers and services is a challenge in a rural area,"Access to mental health providers and services is a challenge in an open swath of land that has few homes or other buildings, and not very many people",0.9932698011398317
425,858, malnutrition is often seen in poorer countries of the world,low birth weight is often seen in poorer countries of the world,1.0000001192092896
426,860,"When you have a whole new approach to your budget, you will have a complete new idea of your budget",financial planning helps you to have a whole new approach to your budget,0.9359825253486632
427,865,Public policy is responsible to support SME awareness of new technologies.,each minister is responsible to support SME awareness of new technologies.,0.9311110377311708
428,867,Spiders become aware of you by your vibration in the environment and run away.,"Spiders become aware of you by your snoring, breathing, and heartbeat and run away.",0.8967717885971069
429,869,eating large amount of dried apricots would probably lead to feeling sick.,huge amount of dried fruits would probably lead to feeling sick.,0.8962066769599915
430,870,A good strategy to teach all readers is to pause and express questions.,A good strategy to teach all readers is to make students focus on the main ideas and increase the student's engagement with the material.,0.9415093064308168
431,872,Being connected to people alleviates social stress ,Laughing as a group alleviates social stress ,0.9545075297355652
432,873,retail sales allow you to select products with a longer list of products to choose from,it is always easier to find your favorite item with retail sales,0.9117229580879213
433,874,"When your father sends you money, you get money from him",Sara is going to buy groceries today,0.90594881772995
434,877,Carrots have significant vitamin content.,Eating significant vitamin content will beneift your body.,0.9847810864448548
435,879,the new feature does not have easy-to-use graphics,"the software is unable to offer multi-tasking capability , but it does have easy-to-use graphics",0.9202067255973816
436,880,Children of parents who do not have enough income are likely to commit crimes in the future,Children of parents who do not have enough income are likely to commit crimes in the future,0.9468988180160522
437,881,Dark matter's gravitational effects on visible matter must exists.,Dark matters must exists.,0.9281241297721864
438,882,"Facebook company foster a cohesive workforce and thereby promote staff happiness, loyalty, and productivity.",Facebook company should plays music in a workplace.,0.9540365934371948
439,883,the narrowing of arteries reduces the amount of oxygen-rich blood circulating to your organs.,people who smoke may suffer from reducing the amount of oxygen-rich blood circulating to your organs.,0.9588339924812316
440,889,children modernized properties.,parents' life are regulated according to their children modernized properties.,0.9127243757247924
441,890,the arrangement of rooms or the sizing and orientation of windows in a building can be a variety of different techniques,Architects use the arrangement of rooms or the sizing and orientation of windows in a building to minimize the energy needs of a building,0.9251664876937866
442,893,Research shows that antioxidants help reduce oxidative stress.,"Research shows that concord grape juice , help reduce oxidative stress.",0.9690505266189576
443,895,women have fewer driving accidents than men.,women have fewer driving accidents than men.,0.9300621151924132
444,898,The greenhouse effect is the greenhouse effect.,The greenhouse effect leads to changes in agricultural patterns.,0.9403154253959656
445,902,The mistletoe plant is traditional Chrismas three that is native to Europe.,Another popular evergreen this time of year is traditional Chrismas three that is native to Europe.,0.9999998807907104
446,903,Death of Bruce Wayne’s parents in front of him encouraged Bruce Wayne to become Batman.,A mysterious thief encouraged Bruce Wayne to become Batman.,0.9410250186920166
447,904,Making a work routine is difficult when you're not concentrating,People with schizophrenia have difficulty making a work routine,0.9048675894737244
448,905,Long term dehydration can damage your brain,Long term dehydration can make us more prone to joint pains,0.929474413394928
449,906,Using eye masks and earplugs during the night helps patients to get sufficient sleep.,Using eye masks and earplugs during the night helps patients to recover more quickly.,0.9854138493537904
450,907,electric vehicles are the main reason for changes in the way of transportation.,the automobile industry is experiencing changes in the way of transportation.,0.9490872025489808
451,908,College-educated parents are financially stable.,College-educated parents are better able to afford to send their children to post-secondary schools.,0.9796988368034364
452,910,The existence of God was often considered to be absurd In early modern times.,Atheism is the world view that was often considered to be absurd In early modern times.,0.9554330706596376
453,912,"Having strong smelling capability can track their preys, drugs, missing person, etc.","Dogs can track their preys, drugs, missing person, etc.",0.936040461063385
454,913,"Building first evolved out of the dynamics between shelter, security, worship and common means","Building first evolved out of the dynamics between shelter, security , worship and available building materials and attendant skills",0.943902313709259
455,915,Feeling full and satisfied leads to a natural reduction in food intake., feel full and satisfied leads to a natural reduction in food intake.,0.8959992527961731
456,918,Toddlers are more likely to show empathy,Toddlers are less likely to yawn in reaction to someone else's,0.9464306235313416
457,926,People who are curious usually ask lots of questions.,Openness people usually ask lots of questions.,0.958160936832428
458,930,Non-smokers can have a great risk for stroke,Non-smokers can have a great risk for coronary heart diseases,0.9131267666816713
459,931,The agency says people in coastal areas need to recognize signs of a posiible Tsunami.,"The agency says people in coastal areas need to recognize hearing a roaring or sucking noise, seeing the ocean suddenly pull back or rise, or feeling a strong earthquake that lasts more than twenty seconds.",0.9575091600418092
460,932,Vitamin B6 allow the body to use and store energy from protein and carbohydrates in food.,pork allow the body to use and store energy from protein and carbohydrates in food.,1.0
461,934,Eating too much salt may damage the arteries leading to the heart.,Eating too much salt may cause a slight reduction in the amount of blood reaching the heart.,0.9827500581741332
462,935,Increased numbers of smaller marine animals may lead to ecological disasters.,catching of essential predators such as sharks  may lead to ecological disasters.,0.9639602899551392
463,936,Setting realistic expectations eventually saves the business owner from making costly mistakes in the long run,A business plan eventually saves the business owner from making costly mistakes in the long run,0.9642482399940492
464,939,Transferring funds could be made a lot easier by having instant access to your account,Transferring funds could be made a lot easier with online banking,0.9698938131332396
465,941,Prearranged labeling procedures limit creative opportunities to alter or make additions to the existing business model,Famous franchise brands usually limit creative opportunities to alter or make additions to the existing business model,0.9639180898666382
466,943,"I heard him shouting ""yes!""",he was playing the PES game with his laptop,0.910689651966095
467,944,Low-GI foods can particularly help manage glucose levels in people with diabetes.,Choosing low-GI foods can particularly help manage glucose levels in people with diabetes. ,0.9315308928489684
468,946,You’d hold on to a thing only if it is important to you.,You’d hold on to a thing only if it is important to you.,0.9236170053482056
469,949,fast food increases the possibility of heart attacks.,fast food increases the possibility of heart attacks.,0.965082585811615
470,955,"When plants capture sunlight, photosynthesis to take place to make oxygen",Chlorophyll is the chemical that allows photosynthesis to take place to make oxygen,0.9426172375679016
471,959,Nostalgia makes you think of how things used to be.,Nostalgia either makes you feel things were better or you feel wistful about current time with respect to the past.,0.9749606251716614
472,960,The Titanic has been sank due to a contact with large glacial.,The Titanic has been sank.,0.9116203784942628
473,963,Employment levels have a tremendous effect on economy-wide purchasing power.,"A tremendous effect on economy-wide purchasing power, affects total purchasing power rather than causing a relative shift.",0.9942764639854432
474,965,it is possible for the local residents to maintain their traditions and culture through tourism,it is possible for the local residents to maintain their traditions and culture through tourism,0.9614934921264648
475,966,Hunted mammals and saltwater fish to provide food.,Native Americans Hunted mammals and saltwater fish to provide food.,0.9212122559547424
476,967,People with chronic feelings of emptiness engage in all sorts of activities to try and fill their void.,Those with BPD often experience engaging in all sorts of activities to try and fill their void.,0.9640623331069946
477,968,the mixture of fresh water and salt water in estuaries give sea animals access to nourishment,the mixture of fresh water and salt water in estuaries is an important part of a local ecosystem,0.9607653617858888
478,970,Consuming breakfast helps control hunger., Consuming breakfast prevents overeating the rest of the day.,0.9575266242027284
479,972,The hair sticking out from the skin is called the hair shaft.,The hair sticking out from the skin is made up of dead cells that have been pushed up through the root.,0.9924219846725464
480,973,CO2 controls Earth's temperature.,Burning natural gas controls Earth's temperature,0.9647551774978638
481,975,those first year students have the key skill to master strategy,those first year students have the key skill to be successful in the strategy game,0.8702176809310913
482,977,HDPE is a type of plastic that is made from petroleum with a high strength-to-density ratio.,"A type of plastic that is made from petroleum with a high strength-to-density ratio, is used in the production of plastic bottles, corrosion-resistant piping, geomembranes, and plastic lumber.",0.9999999403953552
483,978,Striving to correct your mistakes will keep the customer happy,Striving to correct your mistakes is one of the most important factors of successful customer service,0.866267740726471
484,979,DNA is the operating system of an animal.,Elephants have DNA.,0.8828274607658386
485,981,"presence of obstacles such as fallen trees, jeopardizes the path.","presence of obstacles such as fallen trees, contribute to damage or removal of vegetation.",0.947701632976532
486,984,Endorphins are peptide hormones that structurally identical to opium.,"When you watch TV, brain activity releases a surge of peptide hormones that structurally identical to opium.",0.9999999403953552
487,985,"When you encourage your child for his good accomplishments, you give them rewards","Children tend to work harder, when you give them rewards",0.9198397994041444
488,986,the actress has been nominated for several Academy Awards,the actress has won a award for her television performances,0.9246331453323364
489,992,Social networking allows you to share personal information with strangers,Social networking might have a negative impact on your privacy,0.914966881275177
490,993,Sophie Turner and Nick Jonas held secret weddings.,Sophie Turner and Nick Jonas preserved their private life from media attention.,0.9576476812362672
491,994,When purchase power is high companies have a customer base with money to spend,Companies benefit significantly when purchase power is high,0.9335696697235109
492,996,Uninterrupted sleep can be a factor of insomnia.,Concerns about work can be a factor of insomnia.,0.9356553554534912
493,997,Financial loss and premature death are usually followed by physiological and monetary problems,"Owing to the physical and population density of cities, environmental threats are usually followed by physiological and monetary problems",0.926263988018036
494,998,Smartphones are said to help with stress reduction,Smartphones are said to contribute to better performance,0.9383094906806946
495,999,Modern ecologists are characteristic-oriented.,Modern ecologists are reluctant to the idea of communities as integrated ecosystems.,0.9221966862678528
496,1000,taking cash out of banks could damage long-term investments,Low interest rates could damage long-term investments,0.9385132193565368
497,1003,Hosting an international event attracts an influx of foreign visitors,Hosting an international event may be offset by locals leaving to avoid the influx and overcrowding,0.9247631430625916
498,1006,Another negative effect of LDL is that it can cause you to be very fat.,"Another negative effect of LDL is triggering other health problems like heart attack, osteoarthritis and certain types of cancer.",0.950009822845459
499,1007,Disobedience helps children leave their bad habits behind,Establishing rules helps children leave their bad habits,0.9026714563369752
500,1009,People who are dehydrated may be in a state of dehydration.,High blood sugar levels may be in a state of dehydration.,0.877008855342865
501,1010,Lemon water is a great source of laxatives,Lemon water helps prevent constipation,0.9592589735984802
502,1012,Aluminium is used in a wide variety of products including cans.,Aluminium is used in a wide variety of products including cans.,0.9421900510787964
503,1015,most of the brazil startups do not have another person who’s as involved in the details as you are.,most of the brazil startups do not have the opportunity to brainstorm,0.8705578446388245
504,1017,Many tourist operators are offering tours that stand up for the protection of the local region,Many tourist operators are offering tours that provide assistance to the environment in dealing with the influx of tourists,0.9688587188720704
505,1018,Assessable reactions helps you in your interpersonal relationships and daily life.,psychotherapy helps you in your interpersonal relationships and daily life.,0.9706382751464844
506,1019,Unordered sleeping hours result in serious neurological conditions.,Consuming too much coffee at night result in serious neurological conditions.,0.9540619850158693
507,1020,Bananas have a Glycemic index.,Bananas increase blood sugar moderately.,0.91850084066391
508,1021,university professors conduct researches.,university professors conduct PhD students.,0.9321755766868592
509,1022,Progressive muscle relaxation involves tensing and untensing different muscles in the body.,Progressive muscle relaxation involves tensing and untensing different muscles in the body to enhance sleep.,0.9628962278366088
510,1023,the molten magma cools and solidifies upon contact with the water at the time of volcanic eruptions contribute to the formation of new islands,volcanic eruptions contribute to the formation of new islands,0.908105492591858
511,1024,When you hire fewer people you will have less wage costs,An e-commerce store allows you to have less wage costs,0.932801365852356
512,1028,Some women have difficulty recovering from abortion,Some women have difficulty recovering from abortion,0.8947476148605347
513,1031,Ice has potential to maintain the impact craters for a long time.,The surface of Callisto has potential to maintain the impact craters for a long time.,0.976578176021576
514,1032,Interdependence can cause regional or global instabilities ,Globalization can cause regional or global instabilities ,0.9425330758094788
515,1034,figure skating and ice hockey are two sports that are logistically impossible to hold during the Summer Games,figure skating and ice hockey are hold during the winter olympics,0.9322287440299988
516,1038,Depleting blood flow in a blood vessel can cause heart attack.,A large clot inside a blood vessel can cause heart attack.,0.9578776359558104
517,1040,the financing of transport is fundamental for society,the financing of transport can either be public or private,0.9068273305892944
518,1044,loss of mass could lead to crush fractures of the vertebrae,Osteoporosis could lead to crush fractures of the vertebrae,0.9660357236862184
