,index,Premise 2,Conclusion,Premise 2_f1
725,1453,"When the skin receives more oxygen, it looks better",stopping smoking can contribute to skin looks better,0.9485888481140136
726,1454,Customers value their time and respond well to companies that perform coherently,Customers value their time and respond well to companies with better customer service,0.9632565975189208
727,1456,one big reason consumers still visit physical stores is that they are more likely to test the items they would like to buy,one big reason consumers still visit physical stores is that they are less likely to experience tension while shopping,0.935271680355072
728,1457,Stressing out can contribute to numbness. ,long-term high blood sugar levels can contribute to numbness.,0.9222955703735352
729,1458,"When the time passes around him, he falls in love with the girl.",Edward Bloom fell in love with the girl he just met.,0.8903484344482422
730,1459,Having a good relatinship with classmates in adolesents can help in maintaining a good friendship with them.,active family environment can control having a good relatinship with classmates in adolesents. ,0.8815634846687317
731,1461,Younger members of a community can change traditional value systems. ,Tourism can change traditional value systems of a host community. ,0.915422797203064
732,1462,Feeding wild birds have some negative impact on birds.,"Feeding wild birds have some negative impact on birds like when people cause them to stray from their natural habits and ignore their instincts, and instead rely on the easy answers we’ve provided.",0.9543976187705994
733,1463,Avengers have super combat skills.,Hawkeye has super combat skills.,0.9309385418891908
734,1469,you work better and more efficiently when you're motivated,you work better and more efficiently when you're in a comfortable work space,0.9950586557388306
735,1471,Eating disorders are becoming more prevalent because of thinness.,Eating disorders are becoming more prevalent in non-Western countries.,0.9506959319114684
736,1473,more land to be worked allowed surplus crops,"by change in agriculture, Metal plows allowed surplus crops",0.8841909766197205
737,1475,Glass has the hardness of crystal materials while also having a disordered arrangement of molecules like a liquid.,Glass may look solid but it is a liquid as well.,0.9999999403953552
738,1476,There is a higher risk of bones breaking associated with aging. ,"There is a higher risk of skeletal damage at the wrist, spine, hip, knee, foot, and ankle associated with aging.",0.9560710191726683
739,1477,The modern technology played a main role in the dawn of smartphones.,Improvement of computer science played a main role in the dawn of smartphones.,0.9828649759292604
740,1479,The elimination of Escobar dropped the crime rate by 70% percent in Columbia.,The elimination of Escobar dropped the crime rate by 70% percent in Columbia.,0.9408445954322816
741,1480,The cabinet of Iran provides innovative and modern approach to forthcoming issues.,Azari Jahromi provides innovative and modern approach to forthcoming issues.,0.912867307662964
742,1482,facebook collects data on people without their permission,facebook is a dangerous corporation,0.9515658020973206
743,1483,A glacial trough is where a stream or river flows into a glacier,Waterfalls can occur where a stream or river flows into a glacier,0.9206551909446716
744,1484,Umbrella Corps. Weaponized virus.,Umbrella Corps. Infected millions of habitats in Raccoon City.,0.937213122844696
745,1485,"you're less likely to go bankrupt,when you start working on a franchise","you're less likely to go bankrupt ,when you start working on a franchise",0.9215595722198486
746,1487,"What the researchers found was that, on average, babies who later received an autism diagnosis were less likely to start looking very quickly at the object of interest when both are engaging","What the researchers found was that, on average, babies who later received an autism diagnosis were less likely to start looking very quickly at the object of interest until both are engaging",0.9391486644744872
747,1488,Barber uses various tools for his job,Bill is a barber,0.8839669227600098
748,1490,Efforts by the Republic of Congo to protect its protected areas include taking care of them.,Efforts by the Republic of Congo save animals of extinction.,0.9676838517189026
749,1494,Tourism encourages over-consumption of natural resources,Tourism can be very dangerous in places where resources are already scarce,0.9601442813873292
750,1495,The increase in gas station expenses urged people to protest on the streets.,France’s government urged people to protest on the streets.,0.9356136918067932
751,1498,Fantasy attracts the interest of younger audience.,Child-oriented advertisements attracts the interest of younger audience.,0.9811196327209472
752,1500,Overusing the fish can lead to vitamin B6 deficiency.,Overusing the fish can cause peripheral neuropathy.,0.9347286224365234
753,1501,Stressing out brings about an immense sense of calm,Reading spiritual texts brings about an immense sense of calm ,0.9680392742156982
754,1506,publications are usually evaluated,scientific results and findings are usually evaluated,0.8980837464332581
755,1509,English engineer Edward Nairne invented plastic eraser.,English engineer Edward Nairne favored students to remove their errors.,0.9515207409858704
756,1510,Rising agricultural output facilitated rural industry.,Local farmers facilitated rural industry.,0.9797052145004272
757,1511,"available resources and constraints vary widely depending on geography and climate of the farm; government policy; economic, social and political pressures; and the philosophy and culture of the farmer","Cropping systems vary among farms depending on geography and climate of the farm; government policy; economic, social and political pressures; and the philosophy and culture of the farmer",0.9648143649101256
758,1515,The outcome of doing things for your child that she’s capable of doing herself is the outcome of your independent child,The outcome of doing things for your child that she’s capable of doing herself  is  unhealthy parental attachment,0.9613496661186218
759,1518,Not drinking enough water changes a number of different hormones,Not drinking enough water changes our brains function,0.9592282772064208
760,1520,Major depression can be associated with anxiety.,Major depression can influence your mood and Behavioral.,0.9615415930747986
761,1522,Innovation companies hire highly skilled professionals to manage the whole process of product enlargement,Innovation companies are associated with the production of finished goods that is highly desirable to consumers,0.9338818192481996
762,1524,Amazon is the largest Internet company by revenue in the world.,Jeff Bezos founded the largest Internet company by revenue in the world.,0.9835705757141112
763,1525,Good sleep increases hormone production.,Good sleep is necessary for health.,0.9625319838523864
764,1527,Pinkertons is an outlaw.,Dutch Van der Linde is an outlaw.,0.8768128156661987
765,1529,Most of us get frustrated with politicians,Most of us get frustrated with politicians,0.9286000728607178
766,1531,The Atmospheric Infrared Sounder (AIRS) is the primary source of temperature data.,The Atmospheric Infrared Sounder record of temperature change since 2003.,0.9314003586769104
767,1532,an age-related macular degeneration occurs among adults fifty and older.,moking increases the risk of developing blindness among adults fifty and older.,0.9500642418861388
768,1536,hiking causes dry mouth and headache.,hiking  may cause dehydration,0.896914005279541
769,1540,A cruise home port is the point where commuters get on or off the ship to begin or finish their jurney,A cruise home port is also where the cruise ship's supplies are loaded for the cruise,0.8966468572616577
770,1541,Robots will perform dangerous tasks., robots will perform underground jobs.,0.9657424688339232
771,1542,people inhale while they smoke,about 50 million americans inhale while they smoke,0.9034631848335266
772,1543,magma has substantial silica,magma often does not attain the surface but cool and solidify at depth,0.944005846977234
773,1544,The operation Eagle Claw made USA embarrassed in the world.,Jimmy Carter made USA embarrassed in the world.,0.9827796816825868
774,1546,"A condition when Asthma and allergies happen together is called ""allergic asthma"".",A condition when Asthma and allergies happen together affects about 60 percent of people who have asthma in the United States.,0.9538178443908693
775,1547,advanced agricultural activities increases Raccoon’s population.,Industrialization increases Raccoon’s population,0.9260976314544678
776,1549,there is a definite link between  respirationl troubles and death.,there is a definite link between  respirationl troubles and death.,0.9366195797920228
777,1551,globalization make people who are fired disenchanted with their jobs.,globalization make people who are fired become jobless and poor,0.8813389539718628
778,1552,"In specific circumstances, unripe tropical fruits can cause hypoglycemia (low blood sugar) and a dangerous brain dysfunction that may be deadly.","In specific circumstances, unripe tropical fruits with a pleasant fragrance and a sweet flavour can cause hypoglycemia (low blood sugar) and a dangerous brain dysfunction that may be deadly.",0.9861581921577454
779,1553,"People who suffer from depression change the circadian rhythm, a cycle of physiological processes.",People who suffer from depression should take warm bath in afternoon.,0.9790522456169128
780,1558,"Antibiotic resistance leads to longer hospital stays, higher medical costs and more mortality.","misuse of antibiotics in humans and animals contribute to longer hospital stays, higher medical costs and more mortality.",0.9883947372436525
781,1559,Talking with your child about their problems could help them deal with them,Talking with your child about their problems could help them deal with bad behaviours,0.9546993970870972
782,1562,people can shop online any time of the day or night.,"thanks to the Internet, people can shop online any time of the day or night .",0.9521238207817078
783,1564,The 19th century also saw the development of the steamboat,The 19th century also saw the speeding up of the global transport,0.9928840398788452
784,1566,Most college students look for apartment units that are substantial and luxurious,Most college students look for apartment units,0.9368531107902528
785,1569,Living in a polluted city can reduce your lifespan,Living in tehran can reduce your lifespan,0.9714128375053406
786,1570,Morning exercise can help you make better decisions,Morning exercise can change your life,0.9185566306114196
787,1572,"bracing the surface of concrete for a decorative ""exposed aggregate"" finish is popular among landscape designers","Decorative stones such as quartzite, small river stones or crushed glass are popular among landscape designers",0.9004001021385193
788,1573,"When women are not valued by their supervisors, they will feel less motivated to do their job","in male-dominated industries, women will feel less motivated to do their job",0.9512092471122742
789,1575,Optogenetics is a technique that uses laser light to activate nerve cells in the brain called neurons.,"This is the first time scientists have created a specific visual perception with lab trickery which a technique that uses laser light to activate nerve cells in the brain called neurons, is used.",1.0
790,1576,The morality of people exceeds the possibility of reproduction.,Improved social and health services exceeds the possibility of reproduction.,0.9660252332687378
791,1580,Food production made the farmers who could no longer be self-sufficient in agriculture into the cottage industry,The Enclosure movement and the British Agricultural Revolution forced the farmers who could no longer be self-sufficient in agriculture into the cottage industry,0.9326853156089784
792,1581,Experts say Chinese people living almost five-thousand years ago treated tooth pain by acupuncture.,Experts say Chinese people living almost five-thousand years ago treated tooth pain by placing small sharp needles in different parts of the body.,0.9999998807907104
793,1582,Quality dark chocolate contains large amounts of fiber,Eating quality dark chocolate can help with digestion,0.9638434648513794
794,1585,Creating the Metal Gear Solid franchise earned Konami a prominent reputation.,Hideo Kojima earned Konami a prominent reputation.,0.964483380317688
795,1587,Vitamin B3 helps the body in releasing energy from food.,milk surely helps the body in releasing energy from food.,0.9668400883674622
796,1589,A study by the Environmental Protection Agency estimates that twenty-one percent of asthma in the United States is linked to mold.,"A study by the Environmental Protection Agency estimates that twenty-one percent of asthma in the United States is linked to a type of fungus that can grow on the walls and floors of homes, that is commonly found in wet or damp areas like bathrooms, kitchens and basements.",0.991375744342804
797,1591,Damge to inner part of ear can cause hearing loss.,Damge to inner part of the ear that contains tiny hair cells can cause hearing loss.,0.8874667286872864
798,1594,"The majority of jobs regarding building,are small renovations, such as addition of a room, or renovation of a bathroom","The majority of jobs regarding adding structure to real property or construction of buildings,are small renovations, such as addition of a room, or renovation of a bathroom",0.963224232196808
799,1597,russia can use economics of scale to develop an endogenous domestic growth,russia can use economics of scale to develop an endogenous domestic growth,0.9177697896957396
800,1599,non-union vocational programs include high school shop classes and community colleges,Today pre-apprenticeship training may be gained through high school shop classes and community colleges,0.9455615878105164
801,1600,Improving the way we communicate make people more friendly together.,"Various highly-developed gadgets, connected to the Internet, make people more friendly together.",0.9263037443161012
802,1601,fisheries science is the academic discipline of managing and understanding fisheries,"the academic discipline of managing and understanding fisheries,is a multidisciplinary science, which draws on the disciplines of oceanography, marine biology, marine conservation, ecology, population dynamics, economics and management in an attempt to provide an integrated picture of fisheries",0.9923511743545532
803,1602,When you tell the information you have you keep the information longer.,When you want to teach others you keep the information longer.,0.8870683908462524
804,1604,Visionary leaders assist with the objectives of their organization,Visionary leaders quicken the organizational function,0.9038408994674684
805,1605,Side effects of eating too much onion might include pain in the stomach., Side effects of eating too much onion might contribute to nausea.,0.976015567779541
806,1606,"in online shopping, you can't see what you're buying just by looking at a photo.","in online shopping, You can't determine texture, fabric or durability ",0.9391726851463318
807,1607,Rose-breasted Grosbeak has a diverse diet.,Rose-breasted Grosbeak can do just fine regardless of human influence.,0.9924063682556152
808,1608,companies that hire freelancers have a great team,companies that hire freelancers has the fundamental to be successful,0.9372117519378662
809,1614,Train workers about job hazards in a language that they can understand,construction employers must Train workers about job hazards in a language that they can understand,0.9356544017791748
810,1615,sahar's friend refuses to talk to him,sahar's friend is angry at her,0.9316197633743286
811,1616,Depression is usually observed in homeless people,"Multiple thoughts of death, is usually observed in homeless people",0.9626249074935912
812,1618,"People who solve puzzles have a better memory, judgment and vocabulary",People who solve puzzles tend to have higher IQ's,0.9207558631896972
813,1620,Global warming increases sea level.,Global warming increase the probability of happening flood.,0.9293211102485656
814,1623,"If you continue to eat too much salt then, over time, the arteries burst or become completely clogged.","If you continue to eat too much salt then, over time, the part of the heart that was receiving the blood no longer gets the oxygen and nutrients it needs and dies.",1.0
815,1625,The chances of clashing with other trains are minimized when the train is traveling faster,"Due to high technologies, the chances of clashing with other trains are minimized",0.9132368564605712
816,1626,"in presidential democracy, the president serves as both the head of state and head of government controlling most of the executive powers","in a system where the public elects the president through free and fair elections,The president serves as both the head of state and head of government controlling most of the executive powers",0.9754029512405396
817,1629,an emergent coastline is a coastline which drops in water levels,"an emergent coastline is a coastline which often happens by the reason of either a global sea level change, or a local uplift",0.9631576538085938
818,1632,increased concentration is known to fight the feelings of fogginess,Natural light is known to fight the feelings of fogginess,0.9779493808746338
819,1636,Develope a healthy relationship with your parents.,"If you seek to change the world, you’ll be required to develope a healthy relationship with your parents",0.9270989298820496
820,1639,"When you become sad and despondent, you lose weight.","after world war 1, lots of people lose weight.",0.9267531037330629
821,1641,"Ackees, that are not ripe can cause severe vomiting and other unpleasant symptoms.","The national fruit of Jamaica and have a slightly savoury taste, that are not ripe can cause severe vomiting and other unpleasant symptoms.",0.9699500799179076
822,1648,Plastic pollution has an impact on land pollution.,using non-biodegradable products more will have an impact on land pollution.,0.9305536150932312
823,1649,Infrastructure is a system of various types of engineering,"Infrastructure includes large public works, dams, bridges, highways, railways, water or wastewater and utility distribution",0.8875876069068909
824,1651,Misuse of antibiotics in humans and animals makes us vulnerable to infections. ,misuse of antibiotics in humans and animals leads to a great number of infections – such as pneumonia,0.9412297010421752
825,1656,Hydrogen sulfide smell like your flatulence.,Uranus smells like your flatulence.,0.9092332124710084
826,1657,Duckweed is a small floating plant that grows on still ponds.,"For some a small floating plant that grows on still ponds is a menace, for others it's a Godsend.",1.0
827,1658,Implementation of prosthetic body parts make life easier for disabled individuals.,3D printers make life easier for disabled individuals.,0.9542716145515442
828,1659,Gum disease can be treated by a special dentist.,Gum disease can be treated by a special dentist that are trained to repair the gum areas that have been damaged.,0.9747231602668762
829,1661,divisions of the year are defined by the intensity of sunlight,"In temperate and polar regions,divisions of the year are marked by changes in the intensity of sunlight that reaches the Earth's surface",0.8855089545249939
830,1662,"When we loss somebody, we experience extreme anguish and despair.","When we loss somebody, many of us turn to music as a source of much-needed comfort.",0.9766825437545776
831,1663,Microsoft Excel offers advanced analytical tools.,Microsoft Excel is useful to discover patterns and make sound financial decisions.,0.9915924072265624
832,1664,Extra virgin olive oil has beneficial effects on blood sugar and insulin sensivity.,Mediterranean diet has beneficial effects on blood sugar and insulin sensivity.,0.945557415485382
833,1668,Too much action and loud voice make Bruce Banner furious.,Too much action and loud voice turn Bruce Banner into the creature called “the Hulk”.,0.9235981702804564
834,1673,Drinking sugary soda often causes type 2 diabetes.,Drinking sugary soda oftenly is a risk factor for dementia.,0.955746054649353
835,1677,"DHA may help prevent macular degeneration, which can cause vision impairment and blindness. ","A major structural component of your eyes, may help prevent macular degeneration, which can cause vision impairment and blindness. ",1.0
836,1678,Sunlight is needed during cloudy and rainy days,Solar panels can not function during cloudy and rainy days,0.9357335567474364
837,1680,Probiotics can help to reduce bowel movements or difficulty passing stools.,Probiotics can help to relieve constipation.,0.9160687327384948
838,1681,online shopping looses many profit opportunities,the company looses many profit opportunities,0.9200190901756288
839,1682,visiting a conventional retail store is the first step in moving and driving to a new place.,"visiting a conventional retail store costs such as gas, parking, or bus tickets",0.91179358959198
840,1684,Doping detracted from clean sport.,Russian athletes detracted from clean sport.,0.950931966304779
841,1686,High blood pressure increases the risk of heart diseases,African-americans have an increased risk of heart diseases,0.9749248027801514
842,1688,Different cell phones make emoji look different.,So different cell phones make emoji look differently.,0.9259675145149232
843,1689,Expansion of newspaper and popular book publishing contributed to rising literacy and demands for mass political participation,"The invention of the paper machine,contributed to rising literacy and demands for mass political participation",0.9359993934631348
844,1691,Raised beaches are above the high tide mark,Emergent coastlines are identifiable by raised beaches are above the high tide mark,0.9313687086105348
845,1693,"A combination of genetics, aging and hormones can change hair growth cycle.",Some hair loss can result from changing hair growth cycle.,0.9736468195915222
846,1694,"When you connect with extended family members, you overcome shyness",Social media helps children overcome shyness,0.9399142861366272
847,1695,the new underground railway will have extra lines,the new underground railway will cover almost all parts of the city,0.967220664024353
848,1699,Preventing major and minor diseases lower your healthcare costs,eating whole foods lower your healthcare costs,0.884110689163208
849,1700,High inflation results in lower value of money.,High inflation will raise the cost of living.,0.9579617381095886
850,1703,"Protein does not promote muscle strength, satiety and weight loss.","A common concern about vegetarian and vegan diets is that they might not promote muscle strength, satiety and weight loss.",0.9655358791351318
851,1704,"When you don't test the market, it might come out as costly","Startups excitement about launching their product, might come out as costly",0.9091241359710692
852,1705,"Anytime there is a disaster rooted in a natural phenomenon, people's livelihoods are severely deteriorated","Anytime there is a disaster rooted in a natural phenomenon, communities are severely affected",0.9472832083702089
853,1706,Development of engineering led to new solutions and further knowledge.,The second World War problems led to new solutions and further knowledge.,0.9659451842308044
854,1709,  Cutting onions under running water or submerged in a basin of water is a way to avoid eye irritation. ,cutting onions under running water or submerged in a basin of water is a way to Eye No conclusionitation avoidance,0.9578208327293396
855,1713,"When an existing product market is saturated,you need more investment","When an existing product market is saturated,you need need high levels of inventory",0.9525731205940248
856,1715,Chaharmahal and Bakhtiarian’s are both in the southwest region of Iran.,Chaharmahal and Bakhtiarian’s often speak Lurish language.,0.912785530090332
857,1716,continents sit on huge plates under continents.,continents sit on huge plates that can lead to increase in pressure underneath the earth,0.928872287273407
858,1717,Victorian attitudes are old-fashioned with rigorous moral views to children.,Fathers can't defend old-fashioned with rigorous moral views to children.,0.9506999850273132
859,1718,"Fermentation can be sufficient to cause ""auto-brewery syndrome"" in which intoxicating quantities of alcohol are produced","Several species of the benign bacteria in the intestine can be sufficient to cause ""auto-brewery syndrome"" in which intoxicating quantities of alcohol are produced",0.9507410526275636
860,1719,Yugi solved an ancient puzzle.,Yugi is gifted with Godly powers.,0.9390005469322203
861,1721,The competition may be a strong indication that children may have different facial expressions,The competition may be a strong indication that help children to identify themseleves as an individual,0.9215612411499025
862,1722,The origins of the environmental movement lay in the response to an unprecedented level of air pollution in industrial centers,The origins of the environmental movement lay in the response to the emergence of great factories and the concomitant immense growth in coal consumption,0.9555569291114808
863,1723,the decision will have economic effects,the decision will effect millions of people,0.9999998211860656
864,1724,Barcelona has a higher education system of government-owned universities,Barcelona has a higher education system of government-owned universities,0.953372836112976
865,1726,Virtual realistic effects revealed the mockery behind the deeds of Mysterio.,Spider-man revealed the mockery behind the deeds of Mysterio.,0.9508324265480042
866,1727,"When new establishments are initiated, tourists are brought into a community",There will be a freefall in unemployment rates when tourists are brought into a community,0.9245059490203856
867,1728,Teachers in modern class rooms use different learning models,Teachers in modern class rooms should be creative,0.9567857384681702
868,1731,Road conditions as a result of the rain can be very wet.,Road conditions as a result of the rain can contribute to car slide ,0.9588409066200256
869,1733,increased production can noticably increase production,the new system can noticably increase production,0.9449999928474426
870,1734,The discovery of Cannabis revealed the popularity of weed at ancient times.,A new excavations revealed the popularity of weed at ancient times.,0.957493007183075
871,1739,"To look after the eggs, one needs to hatches the eggs.",Adult male penguins to hatches the eggs.,0.9097620248794556
872,1741,The monarch protectses the bitter sap of the milkweed plant that it eats.,Caterpillars have the organ that protectes the bitter sap of the milkweed plant that it eats.,0.9123478531837464
873,1744,Research shows that people who have an above average understanding tend to earn more,Research shows that educated people tend to earn more,0.937831699848175
874,1746,Countries in the middle east can not provide enough water for their people,Countries in the middle east can not provide golf courses for their people,0.9811572432518004
875,1750,A landing area is an aerially accessible open space including at least one operationally active surface such as a runway for a plane to take off,An airport includes an aerially accessible open space including at least one operationally active surface such as a runway for a plane to take off,0.9607698321342468
876,1751,Some scientists now believe that tension headaches may result from changes among brain chemicals such as serotonin.,Some scientists now believe that tension headaches may result from start sending pain messages to the brain.,1.0
877,1756,Depression and stress hormones are closely related,Depression and speeding heart rate and making blood vessels tighten are closely related,0.9643162488937378
878,1757,Increase of population could have a bad effect on the quality of air.,The ability to save lives could have a bad effect on the quality of air.,0.9840006828308104
879,1760,Hit and run strategy is utilized by modern Partisans.,Parthians war strategy is utilized by modern Partisans.,0.9312888979911804
880,1761,"A new study finds that, over time, differences between individuals diagnosed with autism and those who don’t have autism have been lessened.","A new study finds that, over time, more people with less profound symptoms are being diagnosed with autism",0.9920923113822936
881,1762,Eating eggs consistently leads to lower levels of HDL.,Eating eggs consistently leads to a lower risk of many diseases.,0.9732211232185364
882,1763,Sugary foods increase blood sugar and insulin levels.,"Sugary foods increased androgen secretion, oil production and inflammation.",0.9866461157798768
883,1768,Assessable goals ensures that the strategic plan is focused on achieving specific results,Having goals that are tied to higher-level intentions ensures that the strategic plan is focused on achieving specific results,0.9762495160102844
884,1770,The prophet gathered couples from each species to prevent extinction.,Noah intended to prevent extinction.,0.9215214848518372
885,1772,"Nasty remarks, laughing at the guests or even getting into an argument with hotel guests can lead to unpleasantness","Half of over all experience comes from nasty remarks, laughing at the guests or even getting into an argument with hotel guests by your staff",0.9563584923744202
886,1780,Volunteering is usually associated with civic virtues,Hosting a major sporting event is usually associated with civic virtues,0.9266761541366576
887,1782,The reason of decreasing the cacao tree population is to increase its numbers.,"The reason of decreasing the cacao tree population is changing in Earth's climate system result in new weather patterns that last for at least a few decades, and maybe for millions of years.",0.9604745507240297
888,1783,my army pocket knife is a steel tool,my army pocket knife hasn't been polished for a while,0.9291223287582396
889,1784,Cancer disrupts this process and leads to abnormal growth in cells.,Cancer is caused by changes or mutations in DNA.,0.9999997615814208
890,1788,Saving water in the reservoir provides enough water for people and farmers during the summer.,Dams provide enough water for people and farmers during the summer.,0.9786522388458252
891,1790,Pomegranate extract may be beneficial against several types of arthritis.,Pomegranate extract may be beneficial against several forms of arthritis.,0.9212250113487244
892,1791,Exports can help a business to gain international recognition,Exports can create jobs and boosts economic growth,0.9234324097633362
893,1792,the monarch is mainly a ceremonial figurehead symbol of national unity and state continuity,"if the monarch’s power is subject to a constitution,he is mainly a ceremonial figurehead symbol of national unity and state continuity",0.957707941532135
894,1793,Micheal has a contagious disease.,Micheal has a contagious disease.,0.9437882900238036
895,1796,Physical activity gives the chest's best performance., workout give the chest's best performance,0.9394229650497437
896,1797,Internet gives us the opportunity to learn about education,Internet changes the lives of millions of people around the world,0.9096499681472778
897,1798,Digitalisation can bring about new business models,Digitalisation can transform markets,0.9458032846450806
898,1801,Employing staff who work to accomplish the restaurant’s goals leaves a good impression on customers,Successful restaurants leave a good impression on customers,0.9308435916900636
899,1802,If you try not to “catch” someone’s yawn the brain gets more alert.,If you try not to “catch” someone’s yawn the urge gets even stronger.,0.99680095911026
900,1803,An airport for use by seaplanes and amphibious aircraft,"An airport for use by seaplanes and amphibious aircraft,typically includes a stretch of open water for takeoffs and landings, and seaplane docks for tying-up",0.9618785977363586
901,1804,Jimmy Hoffa’s life was ended by the death of Frank Sheeran.,Frank Sheeran’s relation with his oldest daughter was ended.,0.9209497570991516
902,1805,you can't swim any other time of the year,the time of the year is summer,0.9141810536384584
903,1806,Brain stroke can lead to severe damages and even death to people., smoking increases the risk of having a severe damages and even death to people.,0.9756378531455994
904,1808, epistemology is what knowledge means and how a person gets to know something and what the basis for true knowledge is.,In a philosophical context study of knowledge in general and examples of philosophical are what knowledge means and how a person gets to know something and what the basis for true knowledge is. ,0.9598854184150696
905,1809,Deep excavation collapse puts people's life in danger.,Poor engineering design considerations put people's life in danger.,1.0000001192092896
906,1811,"Washing, styling and coloring your hair can damage the cuticle.","Washing, styling and coloring your hair can damage the cuticle, and your hair start to drying.",0.9565133452415466
907,1813,Protecting the environment improves air quality.,Education should play a major role in efforts to improve air quality.,0.9777016639709472
908,1814,people who are unable to either read or write are illiterate,a large percentage of the population is illiterate,0.9352176189422609
909,1817,We'll have to drive further and further away to shop at a real store.," If everyone started doing all their shopping online, we'll have to drive further and further away to shop at a real store. ",0.9610450863838196
910,1818,California has better public welfares,California require high tax payments,0.8937422037124634
911,1820,As asthma sufferers may also make whistling or squeaky sound while breathing.,As asthma sufferers may also make wheezing.,0.99581778049469
912,1821,being true to ourselves a way to promote happiness is important. ,"being true to ourselves a way to promote feeling of confident, optimistic, and energetic",0.9453408122062684
913,1824, condensation happens in warmer seasons of the year,there's strong tendency of the moonsons to ascend and produce copious amounts of rain in warmer seasons of the year,0.9034169912338256
914,1825,this route will have extra lines,this route will have improved traffic flow,0.9704899191856384
915,1826,Mazandaran is surrounded by jungle.,Mazandaran has temperate weather.,0.9396124482154846
916,1827,Having too much gas in your stomach leave you bloated and uncomfortable when you're flying ,Drinking Fizzy drinks leave you bloated and uncomfortable when you're flying ,0.945578157901764
917,1828,"When you have an online ordering system, customers place an order online","When you have an online ordering system, customers Take their time to browse whole of the menu",0.963192343711853
918,1829,the plants in the back yard are in the lack of oxygen,the plants in the back yard are in the lack of oxygen,0.9265319108963012
919,1830,genetic damage can lead to problems such as skin cancer,excessive exposure to UV-B radiation can bring about problems such as skin cancer,0.9187119007110596
920,1832,Agriculture export foods and have a remarkable income of this way.,Scientific innovations and technological improvements contributed to  export foods and have a remarkable income of this way.,0.9318057298660278
921,1834,Sewage can be monitored for both disease-causing and benign organisms with traditional methods,"Sewage can be monitored for both disease-causing and benign organisms with filtering, staining, and examining samples under a microscop",0.9945864081382751
922,1836,dieters tend to feel hungry and happy at the same time.,dieters can not feel happy.,0.9286836981773376
923,1837,"If one of the children is at home, the whole family could face financial disadvantages","When parents decide to homeschool their children, the whole family could face financial disadvantages",0.9474660158157348
924,1839,Explosion of Hungarian ship caught the attention of FBI.,Keyser Söze caught the attention of FBI.,0.9796812534332277
925,1842,Remnants of dry blood on the corpse of the victim assigned the case as homicide.,Police assigned the case as homicide.,0.948633313179016
926,1852,"organized production team direct to faster, cheaper, and more efficient production.","after industrial revolution, factories direct to faster, cheaper, and more efficient production.",0.9481386542320251
927,1853,Useful No-Bites can be used to dispose of dead organs.,Useful No conclusionsites offer cells a chance to rehabilitate damaged organs.,0.8993284702301025
928,1854,Eating foods which are high in fiber helps with healthy weight loss and metabolism,Eating foods which are in the Mediterranean diet helps with healthy weight loss and metabolism,0.9701558947563172
929,1855,British Petroleum’s ignorance resulted in the destruction of petroleum ship in Pacific Ocean.,British Petroleum’s ignorance severely damaged the environment.,0.9813904762268066
930,1858,People with severe anxiety tend to be anxious,People with severe anxiety tend to have a weak work performance,0.9462245106697084
931,1859,Associated Press is a non-profit organization.,Associated Press publishes critisism against government more often.,0.91247820854187
932,1860,Stinging sensation in the eyes contribute to a stinging sensation.,releasing some material in onion can contribute to a stinging sensation in the eyes,0.9309550523757936
933,1862,Pastoralism was based primarily on livestock.,Inner Eurasian residents’ economy was based primarily on livestock.,0.9449533820152284
934,1863,Wildfires reduce vegetation cover,wildfires can increase carbon release,0.9053637981414796
935,1866,Honest people are people who are trustworthy.,Agreeable people are integrity.,0.9184930324554444
936,1867,Galantamine is a chemical matter that is used to treat Alzheimer's disease.,"In addition to being admired for its beauty and symbolism, the daffodil is grown in Wales to produce a chemical matter that is used to treat Alzheimer's disease.",0.9999997615814208
937,1874,Diabetes is the leading cause of diabetes.,Animals in the wild appear to be relatively free from diabetes,0.9218831062316896
938,1875,Reading helps you get familiar with new words,Reading fastens the process of learning a foreign language ,0.9435781240463256
939,1876,Cement makes the flow of water very strong,rapid construction has led to making the flow of water very strong,0.946674942970276
940,1878,land degaradation can contribute to soil fertility loss.,"land degaradation can contribute to serious knock-on effects for humans, such as malnutrition.",0.933138370513916
941,1879,Motorists involved in a stressful or emotional phone conversation may engage in road rage,Motorists involved in a stressful or emotional phone conversation may vent their stress or frustration on other motorists who share the road,0.9608132243156432
942,1880,"fixed structures include roads, railways, airways, waterways, canals and pipelines and terminals","Transport infrastructure consists of roads, railways, airways, waterways, canals and pipelines and terminals",0.9722204208374025
943,1881,all animals are sexual dichromatism,many species of birds and reptiles are sexual dichromatism,0.891529381275177
944,1884,Hackers are often used in illegal transactions,"When you share your personal information online, they can be used in illegal transactions",0.9472031593322754
945,1888,disturbing attention to education can negatively influence students' school performance. ,mobile phones can negatively influence students' school performance ,0.9200538396835328
946,1891,Both brown and white sugar are a great source of added sugars.,Both brown and white sugar decreased insulin sensitivity and a higher risk of several chronic conditions.,0.9673049449920654
947,1892,The rights of mothers? particularly during pregnancy and child-rearing.,The government must protect of mothers? particularly during pregnancy and child-rearing.,0.956885814666748
948,1895,China face many obstacles in obtaining trade and intellectual property rights.,China face many obstacles in generating income from creative industry.,0.88747239112854
949,1896,people who don't have to pay for shipping are likely to have better customer services,most retail shops are likely to have better customer services,0.928294599056244
